Division,Year,Season,Rain,Tmax,Tmin,Tmean,RH,Sunshine,Cloud,Wind,TempRange
Chittagong,1996,Boro,1413.0,31.244444444444444,17.433333333333334,24.33888888888889,76.5,299.1,1.4472222222222222,1.2944444444444445,13.81111111111111
Chittagong,1997,Aman,13153.0,33.098333333333336,21.9,27.499166666666667,82.83333333333333,389.4,3.6133333333333337,1.0466666666666666,11.198333333333338
Chittagong,1997,Aus,19915.0,34.11875,24.027083333333334,29.072916666666668,84.125,261.1,5.0249999999999995,1.8,10.091666666666665
Chittagong,1997,Boro,1397.0,30.555555555555557,16.461111111111112,23.508333333333333,75.88888888888889,278.5,1.636111111111111,0.9361111111111112,14.094444444444445
Chittagong,1998,Aman,17858.0,33.65,22.92,28.285,83.88333333333334,397.1,3.5166666666666666,0.9416666666666667,10.729999999999997
Chittagong,1998,Aus,22723.0,34.77916666666667,25.066666666666666,29.922916666666666,84.75,268.5,4.96875,1.85625,9.712500000000002
Chittagong,1998,Boro,1911.0,31.049999999999997,16.530555555555555,23.790277777777778,77.19444444444444,258.9,2.075,0.9694444444444444,14.519444444444442
Chittagong,1999,Aman,17276.0,32.751666666666665,22.316666666666666,27.534166666666668,84.56666666666666,375.1,3.7983333333333333,0.935,10.434999999999999
Chittagong,1999,Aus,23542.0,35.12083333333333,25.29375,30.207291666666666,84.89583333333333,258.4,5.058333333333334,1.8020833333333333,9.82708333333333
Chittagong,1999,Boro,49.0,32.8,17.552777777777777,25.17638888888889,74.86111111111111,310.9,0.9277777777777777,1.0166666666666666,15.24722222222222
Chittagong,2000,Aman,13962.0,32.986666666666665,21.836666666666666,27.41166666666667,83.1,407.0,3.3383333333333334,0.8016666666666666,11.149999999999999
Chittagong,2000,Aus,24928.0,34.90833333333334,24.631249999999998,29.769791666666666,84.79166666666667,266.0,5.085416666666666,1.8166666666666667,10.27708333333334
Chittagong,2000,Boro,1393.0,31.658333333333335,16.891666666666666,24.275,74.97222222222223,271.9,2.011111111111111,0.9833333333333333,14.76666666666667
Chittagong,2001,Aman,13846.0,33.2,22.21333333333333,27.706666666666667,84.08333333333333,400.1,3.8333333333333335,0.7283333333333334,10.986666666666672
Chittagong,2001,Aus,24420.0,34.96666666666667,24.70625,29.836458333333336,83.41666666666667,265.9,5.03125,1.6166666666666665,10.260416666666668
Chittagong,2001,Boro,504.0,32.18055555555556,16.066666666666666,24.123611111111114,72.88888888888889,312.1,0.75,0.6333333333333333,16.11388888888889
Chittagong,2002,Aman,12191.0,33.208333333333336,22.198333333333334,27.703333333333333,82.65,391.8,3.5433333333333334,0.8316666666666667,11.010000000000002
Chittagong,2002,Aus,23994.0,34.112500000000004,24.641666666666666,29.37708333333333,84.66666666666667,242.9,5.272916666666666,1.4854166666666666,9.470833333333339
Chittagong,2002,Boro,1114.0,32.669444444444444,16.87222222222222,24.770833333333332,73.91666666666667,304.6,1.25,0.6833333333333333,15.797222222222224
Chittagong,2003,Aman,12542.27659574468,33.22695035460993,22.18918439716312,27.708067375886525,82.98876811594204,405.2,3.3421014492753622,0.6490425531914893,11.037765957446812
Chittagong,2003,Aus,22304.382978723403,35.20022163120567,25.12238475177305,30.161303191489363,83.84963768115942,279.6,4.835688405797101,1.478191489361702,10.07783687943262
Chittagong,2003,Boro,934.3829787234042,31.41708037825059,16.262588652482272,23.83983451536643,75.32427536231884,283.8,1.3451086956521738,0.6962765957446808,15.154491725768317
Chittagong,2004,Aman,18195.0,33.00833333333333,21.785,27.396666666666665,82.93333333333334,400.4,3.0716666666666668,0.7216666666666668,11.223333333333333
Chittagong,2004,Aus,20273.0,34.8375,25.008333333333336,29.922916666666666,84.0625,256.8,5.041666666666667,1.2416666666666667,9.829166666666662
Chittagong,2004,Boro,102.0,31.86111111111111,17.091666666666665,24.476388888888888,77.25,273.7,1.4416666666666667,0.7944444444444445,14.769444444444446
Chittagong,2005,Aman,17045.0,33.25333333333334,22.323333333333334,27.788333333333334,84.45,370.5,3.8916666666666666,0.8133333333333332,10.930000000000003
Chittagong,2005,Aus,15938.0,35.354166666666664,25.170833333333334,30.2625,82.77083333333333,309.2,4.583333333333333,1.5208333333333333,10.18333333333333
Chittagong,2005,Boro,1150.0,31.872222222222224,17.75277777777778,24.8125,76.25,284.8,1.7416666666666665,1.0333333333333334,14.119444444444444
Chittagong,2006,Aman,11330.0,33.193333333333335,22.158333333333335,27.675833333333333,83.3,365.0,3.685,0.8333333333333334,11.035
Chittagong,2006,Aus,20913.0,35.358333333333334,25.102083333333336,30.230208333333334,83.27083333333333,287.0,4.914583333333334,1.39375,10.256249999999998
Chittagong,2006,Boro,4.0,32.894444444444446,17.744444444444444,25.319444444444443,75.5,284.6,1.1916666666666667,0.8583333333333334,15.150000000000002
Chittagong,2007,Aman,18559.0,33.193333333333335,22.37,27.78166666666667,84.3,343.7,4.086666666666667,0.8083333333333333,10.823333333333334
Chittagong,2007,Aus,23695.0,35.333333333333336,24.902083333333334,30.117708333333336,84.35416666666667,282.5,5.110416666666667,1.3979166666666665,10.431250000000002
Chittagong,2007,Boro,951.0,31.616666666666667,16.019444444444446,23.818055555555556,73.80555555555556,257.3,1.1277777777777778,0.7472222222222222,15.597222222222221
Chittagong,2008,Aman,14242.0,33.36833333333333,22.063333333333333,27.715833333333332,83.91666666666667,374.8,3.605,0.8616666666666667,11.305
Chittagong,2008,Aus,22626.0,35.34375,24.68958333333333,30.016666666666666,82.47916666666667,284.2,4.939583333333333,1.4958333333333333,10.654166666666669
Chittagong,2008,Boro,924.0,31.03611111111111,16.772222222222222,23.904166666666665,76.80555555555556,261.0,1.822222222222222,0.775,14.26388888888889
Chittagong,2009,Aman,15709.0,33.3825641025641,22.034358974358973,27.70846153846154,82.73846153846154,394.5556531398096,3.623076923076923,2.132307692307692,11.34820512820513
Chittagong,2009,Aus,21896.333333333332,35.39102564102564,25.360897435897435,30.37596153846154,81.53205128205128,327.64452251184764,4.834615384615384,3.4102564102564106,10.030128205128207
Chittagong,2009,Boro,82.0,32.424786324786325,17.180341880341878,24.8025641025641,73.3076923076923,287.03339188388577,1.1615384615384614,2.5128205128205128,15.244444444444447
Chittagong,2010,Aman,13795.0,33.690000000000005,22.6,28.145,82.73333333333333,381.8,3.7816666666666667,2.0283333333333333,11.090000000000003
Chittagong,2010,Aus,20031.0,35.166666666666664,25.84166666666667,30.504166666666666,82.52083333333333,266.5,5.3500000000000005,3.25625,9.324999999999996
Chittagong,2010,Boro,459.0,32.794444444444444,16.969444444444445,24.881944444444443,73.13888888888889,265.4,1.6666666666666667,2.5944444444444446,15.825
Chittagong,2011,Aman,20758.0,33.45846153846154,21.84307692307692,27.65076923076923,83.41538461538461,398.76765313980957,3.549230769230769,2.2169230769230768,11.61538461538462
Chittagong,2011,Aus,22763.0,34.67307692307692,24.775,29.724038461538463,83.59615384615384,290.5445225118477,5.213461538461539,2.9192307692307695,9.898076923076921
Chittagong,2011,Boro,657.0,31.971794871794874,16.27179487179487,24.121794871794872,71.66666666666667,298.43339188388575,1.3153846153846154,2.817948717948718,15.700000000000003
Chittagong,2012,Aman,14668.0,33.03384615384615,21.821538461538463,27.427692307692308,83.4,406.0676531398096,3.6876923076923074,2.3107692307692305,11.212307692307686
Chittagong,2012,Aus,28223.0,35.16153846153846,25.051923076923078,30.10673076923077,84.4423076923077,285.5445225118477,5.0903846153846155,3.146153846153846,10.109615384615385
Chittagong,2012,Boro,569.0,32.46410256410256,16.96153846153846,24.71282051282051,72.74358974358974,288.93339188388575,1.453846153846154,2.676923076923077,15.5025641025641
Chittagong,2013,Aman,14830.0,33.12307692307692,21.907692307692308,27.515384615384615,83.36923076923077,375.46765313980956,3.8953846153846152,2.226153846153846,11.215384615384615
Chittagong,2013,Aus,23322.0,34.80384615384615,25.04615384615385,29.924999999999997,83.3076923076923,290.44452251184765,5.201923076923077,3.2423076923076923,9.757692307692302
Chittagong,2013,Boro,123.0,32.61025641025641,16.246153846153845,24.42820512820513,71.97435897435898,298.03339188388577,1.0999999999999999,2.684615384615385,16.364102564102566
Dhaka,1948,Aman,1041.0,29.72,21.54,25.630000000000003,81.2,31.96206896551724,4.38,1.0392592592592593,8.18
Dhaka,1948,Aus,1330.0,33.974999999999994,24.55,29.2625,80.75,24.49310344827586,6.175,1.9337962962962965,9.424999999999994
Dhaka,1948,Boro,114.0,31.566666666666666,15.033333333333333,23.3,80.66666666666667,22.83103448275862,3.0,0.9654320987654321,16.53333333333333
Dhaka,1949,Aman,734.0,30.940000000000005,20.979999999999997,25.959999999999997,83.0,31.96206896551724,3.96,1.0392592592592593,9.960000000000008
Dhaka,1949,Aus,1752.0,33.4,24.1,28.75,86.0,24.49310344827586,6.0,1.9337962962962965,9.299999999999997
Dhaka,1949,Boro,87.0,30.433333333333337,14.799999999999999,22.616666666666664,71.66666666666667,22.83103448275862,1.2666666666666666,0.9654320987654321,15.633333333333338
Dhaka,1950,Aman,933.0,30.060000000000002,21.48,25.77,83.4,31.96206896551724,4.5600000000000005,1.0392592592592593,8.580000000000002
Dhaka,1950,Aus,1540.0,33.725,24.6,29.1625,82.5,24.49310344827586,5.375,1.9337962962962965,9.125
Dhaka,1950,Boro,14.0,28.933333333333334,14.666666666666666,21.8,73.33333333333333,22.83103448275862,1.8333333333333333,0.9654320987654321,14.266666666666667
Dhaka,1951,Aman,659.0,30.78,21.740000000000002,26.26,84.8,31.96206896551724,4.12,1.0392592592592593,9.04
Dhaka,1951,Aus,823.0,34.55,24.575,29.5625,80.0,24.49310344827586,5.5,1.9337962962962965,9.974999999999998
Dhaka,1951,Boro,45.0,30.566666666666666,14.366666666666667,22.46666666666667,76.66666666666667,22.83103448275862,1.7,0.9654320987654321,16.2
Dhaka,1952,Aman,743.0,32.38,21.619999999999997,27.0,82.8,31.96206896551724,4.1,1.0392592592592593,10.760000000000005
Dhaka,1952,Aus,1152.0,35.599999999999994,24.425,30.0125,83.75,24.49310344827586,5.325,1.9337962962962965,11.174999999999994
Dhaka,1952,Boro,18.0,31.366666666666664,14.733333333333334,23.05,74.0,22.83103448275862,2.1666666666666665,0.9654320987654321,16.63333333333333
Dhaka,1953,Aman,1420.0,31.939999999999998,21.21,26.575,81.5,64.44886141834743,3.9,0.9751851851851852,10.729999999999997
Dhaka,1953,Aus,2643.0,35.7875,24.4125,30.1,81.375,49.132726089785294,5.4875,1.926851851851852,11.375
Dhaka,1953,Boro,238.0,32.78333333333333,15.833333333333334,24.308333333333334,72.83333333333333,46.51594014313598,2.35,0.9916666666666667,16.949999999999996
Dhaka,1954,Aman,1356.0,31.410000000000004,21.009999999999998,26.21,80.4,64.44886141834743,4.11,0.9751851851851852,10.400000000000006
Dhaka,1954,Aus,2990.0,34.925,25.0375,29.98125,82.875,49.132726089785294,5.425,1.926851851851852,9.887499999999996
Dhaka,1954,Boro,25.0,33.03333333333333,14.65,23.841666666666665,67.16666666666667,46.51594014313598,1.5999999999999999,0.9916666666666667,18.383333333333333
Dhaka,1955,Aman,1323.0,31.68,21.47,26.575,81.9,64.44886141834743,4.14,0.9751851851851852,10.21
Dhaka,1955,Aus,1881.0,34.9375,24.1125,29.525,79.625,49.132726089785294,5.4125,1.926851851851852,10.825
Dhaka,1955,Boro,21.0,31.7,14.416666666666666,23.058333333333334,66.16666666666667,46.51594014313598,2.0,0.9916666666666667,17.28333333333333
Dhaka,1956,Aman,1927.0,31.6,21.380000000000003,26.49,81.7,64.44886141834743,4.0600000000000005,0.9751851851851852,10.219999999999999
Dhaka,1956,Aus,2118.0,34.375,24.675,29.525000000000002,81.25,49.132726089785294,5.7,1.926851851851852,9.7
Dhaka,1956,Boro,296.0,32.733333333333334,14.233333333333334,23.483333333333334,67.66666666666667,46.51594014313598,1.6166666666666665,0.9916666666666667,18.5
Dhaka,1957,Aman,713.0,32.28,20.85,26.564999999999998,80.2,64.44886141834743,3.45,0.9751851851851852,11.43
Dhaka,1957,Aus,1902.0,35.862500000000004,24.5,30.181250000000002,77.625,49.132726089785294,4.8625,1.926851851851852,11.362500000000004
Dhaka,1957,Boro,259.0,31.45,14.366666666666667,22.90833333333333,70.66666666666667,46.51594014313598,2.0833333333333335,0.9916666666666667,17.083333333333332
Dhaka,1958,Aman,1231.0,32.21,22.09,27.15,82.4,64.44886141834743,4.34,0.9751851851851852,10.120000000000001
Dhaka,1958,Aus,1280.0,35.9125,25.4625,30.6875,81.125,49.132726089785294,5.35,1.926851851851852,10.450000000000003
Dhaka,1958,Boro,170.0,32.56666666666667,15.333333333333334,23.95,66.5,46.51594014313598,2.183333333333333,0.9916666666666667,17.233333333333334
Dhaka,1959,Aman,3140.0,31.080000000000002,20.79,25.935000000000002,83.7,64.44886141834743,4.09,0.9751851851851852,10.290000000000003
Dhaka,1959,Aus,1923.0,35.4,24.8625,30.13125,82.125,49.132726089785294,5.2,1.926851851851852,10.537499999999998
Dhaka,1959,Boro,203.0,32.1,14.533333333333333,23.316666666666666,70.66666666666667,46.51594014313598,1.9000000000000001,0.9916666666666667,17.56666666666667
Dhaka,1960,Aman,1085.0,31.889999999999997,21.419999999999998,26.655,82.1,64.44886141834743,4.0,1.27,10.469999999999999
Dhaka,1960,Aus,2612.0,35.7125,25.275,30.493750000000002,76.5,49.132726089785294,4.725,2.4375,10.4375
Dhaka,1960,Boro,30.0,32.68333333333333,14.516666666666666,23.599999999999998,64.83333333333333,46.51594014313598,1.4666666666666668,1.0166666666666666,18.166666666666664
Dhaka,1961,Aman,1143.0,31.45,20.71,26.080000000000002,82.5,68.46206896551723,3.7600000000000002,1.28,10.739999999999998
Dhaka,1961,Aus,2560.0,35.875,24.95,30.4125,81.0,51.39310344827586,4.9625,2.325,10.925
Dhaka,1961,Boro,110.0,32.25,15.85,24.05,70.66666666666667,47.43103448275862,2.5166666666666666,1.3499999999999999,16.4
Dhaka,1962,Aman,1379.0,31.639999999999997,21.07,26.355,79.9,68.46206896551723,3.5,1.04,10.569999999999997
Dhaka,1962,Aus,2116.0,35.9125,24.8875,30.4,80.125,52.19310344827586,5.275,2.15,11.025000000000002
Dhaka,1962,Boro,55.0,32.266666666666666,13.983333333333334,23.125,63.833333333333336,51.43103448275862,1.2166666666666668,1.0,18.28333333333333
Dhaka,1963,Aman,1064.0,31.790000000000003,21.35,26.57,81.1,71.06206896551724,3.5700000000000003,1.08,10.440000000000001
Dhaka,1963,Aus,2584.0,35.05,23.2125,29.13125,81.125,51.19310344827586,5.575,1.775,11.837499999999999
Dhaka,1963,Boro,87.0,32.333333333333336,14.633333333333335,23.483333333333334,62.833333333333336,51.33103448275862,1.0666666666666667,0.6666666666666666,17.700000000000003
Dhaka,1964,Aman,1498.0,31.659999999999997,22.04,26.85,81.9,69.96206896551723,4.0200000000000005,1.1800000000000002,9.619999999999997
Dhaka,1964,Aus,2782.0,35.462500000000006,24.725,30.09375,81.875,51.29310344827586,5.65,1.975,10.737500000000004
Dhaka,1964,Boro,71.0,33.81666666666667,14.616666666666667,24.21666666666667,67.16666666666667,47.63103448275862,1.6333333333333335,0.9666666666666668,19.200000000000003
Dhaka,1965,Aman,1625.0,31.830000000000002,21.37,26.6,81.8,67.76206896551724,3.7600000000000002,1.1,10.46
Dhaka,1965,Aus,1911.0,35.1375,24.9375,30.0375,80.625,52.59310344827586,5.0875,2.0625,10.200000000000003
Dhaka,1965,Boro,76.0,32.483333333333334,14.483333333333334,23.483333333333334,66.33333333333333,49.23103448275862,1.6333333333333335,0.8666666666666667,18.0
Dhaka,1966,Aman,1704.0,31.160000000000004,21.43,26.294999999999998,80.6,67.26206896551724,3.6799999999999997,1.06,9.730000000000004
Dhaka,1966,Aus,1447.0,36.0,25.375,30.6875,77.125,52.19310344827586,4.8125,2.45,10.625
Dhaka,1966,Boro,54.0,31.433333333333334,15.616666666666667,23.525000000000002,65.5,49.03103448275862,1.4833333333333334,0.75,15.816666666666666
Dhaka,1967,Aman,1460.0,31.309999999999995,20.72,26.014999999999997,79.4,68.86206896551724,3.46,0.93,10.589999999999996
Dhaka,1967,Aus,1775.0,35.6625,24.6375,30.150000000000002,75.875,55.093103448275855,4.6125,2.1375,11.025000000000002
Dhaka,1967,Boro,286.0,31.933333333333334,15.466666666666667,23.7,68.66666666666667,47.73103448275862,1.8499999999999999,0.8166666666666668,16.46666666666667
Dhaka,1968,Aman,1119.0,32.85,21.48,27.165,80.3,66.96206896551723,3.72,1.04,11.370000000000001
Dhaka,1968,Aus,2156.0,35.125,24.3875,29.75625,79.25,50.39310344827586,5.3375,2.0875,10.7375
Dhaka,1968,Boro,203.0,32.35,14.516666666666666,23.433333333333334,64.33333333333333,47.43103448275862,1.6166666666666665,0.6666666666666666,17.833333333333336
Dhaka,1969,Aman,1499.0,31.939999999999998,21.4,26.669999999999998,80.2,69.46206896551723,3.37,0.95,10.54
Dhaka,1969,Aus,1342.0,35.7375,25.1375,30.4375,78.625,52.593103448275855,4.775,1.925,10.599999999999998
Dhaka,1969,Boro,133.0,33.0,15.216666666666667,24.108333333333334,67.16666666666667,48.53103448275862,1.4166666666666667,1.0,17.78333333333333
Dhaka,1970,Aman,2108.0,32.13,21.240000000000002,26.685000000000002,81.2,70.56206896551724,3.63,1.1099999999999999,10.89
Dhaka,1970,Aus,1940.0,35.8125,25.3125,30.5625,79.25,52.29310344827586,5.3375,2.1375,10.5
Dhaka,1970,Boro,99.0,31.683333333333334,15.633333333333333,23.65833333333333,66.83333333333333,50.53103448275862,1.95,0.9,16.05
Dhaka,1971,Aman,2057.0,31.389999999999997,20.96,26.175,80.2,66.26206896551724,3.69,0.96,10.429999999999996
Dhaka,1971,Aus,2278.0,33.875,24.5125,29.19375,80.0,49.79310344827586,5.0,1.8375000000000001,9.3625
Dhaka,1971,Boro,119.0,30.616666666666664,15.266666666666666,22.941666666666666,67.33333333333333,47.53103448275862,1.75,0.8333333333333334,15.349999999999998
Dhaka,1972,Aman,1282.0,32.68,20.639999999999997,26.659999999999997,78.3,66.26206896551724,3.5100000000000002,0.8099999999999999,12.040000000000003
Dhaka,1972,Aus,2073.0,36.1625,24.5,30.33125,79.75,49.79310344827586,4.95,2.2375,11.662500000000001
Dhaka,1972,Boro,95.0,32.4,14.4,23.400000000000002,66.16666666666667,47.23103448275862,1.3,0.9,18.0
Dhaka,1973,Aman,2044.0,31.79,21.03,26.410000000000004,83.5,69.06206896551724,4.1899999999999995,1.01,10.759999999999998
Dhaka,1973,Aus,2917.0,34.575,24.25,29.4125,82.25,51.99310344827586,5.5,1.8625,10.325000000000003
Dhaka,1973,Boro,102.0,32.983333333333334,15.383333333333333,24.183333333333334,65.83333333333333,51.03103448275862,1.5,0.9,17.6
Dhaka,1974,Aman,1359.0,31.32,20.79,26.055,81.7,69.66206896551724,3.7299999999999995,1.02,10.530000000000001
Dhaka,1974,Aus,2627.0,34.225,23.9,29.0625,81.875,50.79310344827586,5.3,1.8,10.325000000000003
Dhaka,1974,Boro,120.0,31.2,14.433333333333332,22.816666666666666,65.33333333333333,52.33103448275862,1.3,0.7666666666666666,16.766666666666666
Dhaka,1975,Aman,1682.0,32.06,21.22,26.639999999999997,80.5,68.96206896551723,3.8899999999999997,1.0,10.840000000000003
Dhaka,1975,Aus,2375.0,35.487500000000004,24.675,30.08125,81.625,54.89310344827586,5.175,2.05,10.812500000000004
Dhaka,1975,Boro,62.0,31.900000000000002,14.616666666666665,23.258333333333336,68.0,51.63103448275862,1.4000000000000001,0.7833333333333333,17.28333333333334
Dhaka,1976,Aman,1135.0,32.05,21.46,26.755000000000003,80.1,72.06206896551724,3.41,0.8,10.589999999999996
Dhaka,1976,Aus,2685.0,35.15,24.5875,29.86875,80.375,53.29310344827586,5.175,1.725,10.5625
Dhaka,1976,Boro,142.0,33.699999999999996,16.383333333333333,25.041666666666668,68.0,51.93103448275862,1.3499999999999999,0.9,17.316666666666663
Dhaka,1977,Aman,1512.0,32.46666666666667,21.766666666666666,27.116666666666667,80.73333333333333,95.23899204244032,3.44,0.7333333333333333,10.700000000000003
Dhaka,1977,Aus,4218.0,34.516666666666666,24.108333333333334,29.3125,84.75,70.30848806366048,5.483333333333333,1.7833333333333332,10.408333333333331
Dhaka,1977,Boro,229.0,32.2,15.788888888888888,23.994444444444444,68.44444444444444,68.48872679045093,1.6444444444444446,0.911111111111111,16.411111111111115
Dhaka,1978,Aman,1694.0,32.806666666666665,21.646666666666665,27.226666666666667,79.06666666666666,94.73899204244032,3.5266666666666664,0.6266666666666667,11.16
Dhaka,1978,Aus,3688.0,34.85,23.925,29.3875,83.0,67.00848806366048,5.158333333333333,1.3333333333333333,10.925
Dhaka,1978,Boro,96.0,32.86666666666667,14.133333333333333,23.5,62.77777777777778,68.48872679045093,1.411111111111111,0.6666666666666666,18.733333333333334
Dhaka,1979,Aman,2773.0,32.126666666666665,22.28666666666667,27.206666666666667,80.0,92.93899204244032,3.5,0.5266666666666667,9.839999999999996
Dhaka,1979,Aus,2553.0,35.5,25.316666666666666,30.40833333333333,77.91666666666667,70.60848806366047,4.791666666666667,1.3416666666666668,10.183333333333334
Dhaka,1979,Boro,196.0,31.477777777777778,15.533333333333335,23.505555555555556,65.77777777777777,68.18872679045093,1.6,0.5888888888888889,15.944444444444443
Dhaka,1980,Aman,2490.0,32.4,21.913333333333334,27.15666666666667,77.8,93.83899204244031,3.3466666666666667,0.58,10.486666666666665
Dhaka,1980,Aus,3325.0,35.516666666666666,25.0,30.258333333333336,80.08333333333333,69.30848806366048,4.691666666666666,1.5416666666666667,10.516666666666666
Dhaka,1980,Boro,364.0,32.63333333333333,16.022222222222222,24.327777777777776,66.33333333333333,67.78872679045092,1.5555555555555556,0.3333333333333333,16.61111111111111
Dhaka,1981,Aman,2405.0,32.56666666666667,21.726666666666667,27.146666666666665,77.53333333333333,94.13899204244032,3.0933333333333333,0.62,10.840000000000003
Dhaka,1981,Aus,3675.0,34.833333333333336,24.266666666666666,29.55,81.33333333333333,69.50848806366048,4.933333333333334,1.2333333333333334,10.56666666666667
Dhaka,1981,Boro,602.0,32.05555555555556,15.822222222222223,23.938888888888886,69.66666666666667,64.48872679045093,2.2,0.5,16.233333333333334
Dhaka,1982,Aman,2343.0,32.413333333333334,21.246666666666666,26.83,77.93333333333334,93.63899204244032,2.7066666666666666,0.6266666666666667,11.166666666666668
Dhaka,1982,Aus,2596.0,36.824999999999996,24.808333333333334,30.816666666666666,78.91666666666667,70.00848806366048,4.2,1.3499999999999999,12.016666666666662
Dhaka,1982,Boro,225.0,32.28888888888889,15.233333333333333,23.76111111111111,65.22222222222223,64.78872679045092,1.4333333333333333,0.41111111111111115,17.055555555555557
Dhaka,1983,Aman,2800.0,32.586666666666666,21.933333333333334,27.259999999999998,80.0,91.63899204244032,3.2933333333333334,0.5866666666666667,10.653333333333332
Dhaka,1983,Aus,3341.0,36.65,24.541666666666668,30.59583333333333,79.75,70.80848806366048,3.4583333333333335,1.1166666666666667,12.10833333333333
Dhaka,1983,Boro,508.0,31.82222222222222,15.155555555555557,23.48888888888889,69.22222222222223,66.08872679045093,1.6111111111111112,0.5777777777777778,16.666666666666664
Dhaka,1984,Aman,2490.0,32.96666666666667,21.7,27.333333333333332,77.53333333333333,92.43899204244032,3.1599999999999997,0.6799999999999999,11.26666666666667
Dhaka,1984,Aus,4850.0,35.824999999999996,24.866666666666664,30.34583333333333,80.16666666666667,67.70848806366047,4.816666666666666,1.5833333333333333,10.958333333333332
Dhaka,1984,Boro,82.0,32.71111111111111,15.200000000000001,23.955555555555556,64.0,67.18872679045093,1.1555555555555557,0.6111111111111112,17.511111111111106
Dhaka,1985,Aman,2189.0,33.3,21.69333333333333,27.496666666666666,77.26666666666667,98.57692307692308,2.94,0.7466666666666666,11.606666666666666
Dhaka,1985,Aus,3320.0,35.75833333333333,24.8,30.27916666666667,80.0,65.31538461538462,4.683333333333334,1.4749999999999999,10.958333333333332
Dhaka,1985,Boro,347.0,33.06666666666667,16.844444444444445,24.955555555555556,66.77777777777777,68.1576923076923,1.6333333333333333,0.7666666666666667,16.222222222222225
Dhaka,1986,Aman,3622.0,33.31333333333333,21.94,27.626666666666665,80.2,92.17692307692307,3.76,0.7133333333333333,11.373333333333331
Dhaka,1986,Aus,3498.0,36.25,24.391666666666666,30.320833333333336,79.33333333333333,72.21538461538461,4.516666666666667,1.45,11.858333333333334
Dhaka,1986,Boro,62.0,33.51111111111111,15.677777777777777,24.594444444444445,63.888888888888886,69.95769230769231,1.0333333333333334,0.6333333333333333,17.833333333333336
Dhaka,1987,Aman,3249.0,32.769999999999996,22.240000000000002,27.505000000000003,79.5,128.0769230769231,3.63,1.155,10.529999999999994
Dhaka,1987,Aus,3849.0,37.41875,24.85625,31.1375,79.3125,94.21538461538461,4.7875,2.1375,12.562500000000004
Dhaka,1987,Boro,165.0,32.625,15.683333333333332,24.15416666666667,68.08333333333333,93.65769230769232,1.5250000000000001,1.0999999999999999,16.94166666666667
Dhaka,1988,Aman,2526.0,32.785000000000004,22.375,27.580000000000002,80.0,124.3,3.5549999999999997,1.295,10.410000000000004
Dhaka,1988,Aus,5657.0,36.78125,25.0375,30.909375,80.625,87.5,5.0875,2.29375,11.743749999999999
Dhaka,1988,Boro,466.0,32.108333333333334,15.983333333333334,24.045833333333334,70.25,91.7,1.6666666666666667,0.9833333333333334,16.125
Dhaka,1989,Aman,2086.0,33.0,21.525,27.2625,80.55,123.9,3.35,0.915,11.475000000000001
Dhaka,1989,Aus,3541.0,37.03125,25.34375,31.1875,78.3125,95.0,4.45,2.4375,11.6875
Dhaka,1989,Boro,139.0,31.941666666666666,14.791666666666666,23.366666666666664,65.5,96.60000000000001,0.7666666666666666,1.0,17.15
Dhaka,1990,Aman,2767.0,33.005,22.05,27.527499999999996,79.3,123.6,3.79,1.22,10.955000000000002
Dhaka,1990,Aus,4245.0,34.5625,24.66875,29.615625,82.125,90.6,5.2625,2.01875,9.89375
Dhaka,1990,Boro,825.0,31.375,16.041666666666668,23.708333333333332,75.83333333333333,85.9,2.066666666666667,0.9499999999999998,15.333333333333332
Dhaka,1991,Aman,4972.0,32.755,21.490000000000002,27.122500000000002,81.15,113.2,3.95,1.08,11.265
Dhaka,1991,Aus,4765.0,35.5125,24.625,30.068749999999998,81.1875,82.4,5.3375,2.39375,10.887500000000003
Dhaka,1991,Boro,422.0,32.9,16.491666666666667,24.695833333333336,69.66666666666667,91.2,1.5083333333333335,0.8333333333333334,16.40833333333333
Dhaka,1992,Aman,2122.0,33.305,20.869999999999997,27.0875,80.0,124.8,3.28,0.9949999999999999,12.435000000000002
Dhaka,1992,Aus,3062.0,36.59375,24.63125,30.6125,77.75,95.7,4.41875,1.89375,11.962499999999999
Dhaka,1992,Boro,382.0,31.075,15.758333333333333,23.416666666666668,71.0,85.2,1.2333333333333334,1.2333333333333334,15.316666666666666
Dhaka,1993,Aman,3798.0,32.489999999999995,21.73,27.110000000000003,81.35,113.7,3.69,0.8300000000000001,10.759999999999994
Dhaka,1993,Aus,5399.0,35.14375,23.99375,29.56875,80.6875,89.8,5.35,1.86875,11.149999999999999
Dhaka,1993,Boro,468.0,32.083333333333336,15.125,23.604166666666668,70.58333333333333,83.7,1.4666666666666668,1.0166666666666666,16.958333333333336
Dhaka,1994,Aman,1822.0,32.964999999999996,21.28,27.122500000000002,77.15,122.9,3.3549999999999995,0.7849999999999999,11.684999999999995
Dhaka,1994,Aus,3923.0,35.825,24.8125,30.31875,79.4375,92.2,4.90625,1.70625,11.012500000000003
Dhaka,1994,Boro,547.0,31.791666666666668,15.708333333333334,23.75,71.25,82.8,1.5833333333333333,1.0333333333333334,16.083333333333336
Dhaka,1995,Aman,3255.0,33.105000000000004,22.04,27.5725,80.55,114.6,3.7399999999999998,0.925,11.065000000000005
Dhaka,1995,Aus,4374.0,36.75,25.625,31.1875,78.1875,84.6,4.95625,1.85,11.125
